osmid,y,x,street_cou,highway,ref
1912247189,30.6045456,104.0685507,4,,
1912247195,30.5994026,104.0612277,4,,
1912247211,30.6134276,104.099131,4,,
1912247213,30.6026174,104.1004052,4,,
1912247217,30.5980641,104.0649746,4,,
1912247220,30.5977209,104.1034044,3,,
1912247222,30.5958933,104.0650084,3,,
1912247228,30.5999746,104.1037157,4,,
1912247231,30.5935265,104.0673177,4,,
1912247234,30.5946007,104.0731171,4,,
1912247236,30.6005789,104.0971727,3,,
1912247242,30.6029222,104.065345,3,,
1912247251,30.6021556,104.0685691,4,,
1912247252,30.6077816,104.0818764,3,,
1912247264,30.6055239,104.1001932,3,,
